player_id,player_name,n_press,n_rows,participation_total,participation_per_press,participation_rank,distance_total,distance_per_press,distance_rank,check_total,check_per_press,check_rank,position
c41b546c-c200-fe0d-b46c-fe319e2e42e6,"Rooney, Kevin",4.0,21.0,0.3141102581995813,0.0785275645498953,4.0,1.3185521778539766,0.3296380444634941,1.0,1.45210589761496,0.290421179522992,1.0,C
3234f05b-aafa-95e9-07e3-c23dea148f88,"Joseph, Pierre-Olivier",18.0,18.0,0.513496161898116,0.0285275645498953,34.0,0.3098772253297913,0.0309877225329791,120.0,1.9717213212512177,0.2816744744644596,2.0,D
db323125-e53d-b2b8-277f-f2c91384f549,"Bowlby, Henry",13.0,57.0,0.6708583391486393,0.0516044876268184,14.0,1.7417889004961324,0.1339837615766255,5.0,2.995400079332468,0.1996933386221645,3.0,LW
2766277d-aa8c-2da8-d328-62f1cbf03279,"Duehr, Walker",5.0,19.0,0.0426378227494766,0.0085275645498953,212.0,0.6288325196406845,0.1257665039281369,6.0,1.0853130584500486,0.1808855097416747,4.0,RW
ad2dce89-80cd-8d6b-b384-e114ceaafcf6,"Bystedt, Filip",22.0,,0.8597383112351711,0.0390790141470532,24.0,0.5216217811756068,0.0237100809625275,196.0,0.1634893336609371,0.1634893336609371,5.0,F
0db6b956-4b7f-d666-f861-49683999fe78,"Guy, Brayden",2.0,11.0,0.2570551290997906,0.1285275645498953,1.0,0.1551996027530579,0.0775998013765289,15.0,0.4898916744270117,0.1632972248090039,6.0,F
a8710019-ad52-0061-c08f-181079c2ff0e,"Johannes, Hunter",22.0,,0.0276064200976972,0.001254837277168,478.0,-0.2344195487159708,-0.0106554340325441,643.0,0.1307914669302512,0.1307914669302512,7.0,LW
0bd61d8a-c664-b1f0-5ec3-6ecf708679d7,"Vanroboys, Lucas",10.0,,-0.1147243545010467,-0.0114724354501046,888.0,-0.2353740121312583,-0.0235374012131258,932.0,0.1307914669300534,0.1307914669300534,8.0,F
e6793d76-c12a-24b3-375e-eaca9cd7dfc9,"Pinard, Simon",35.0,,0.2984647592463365,0.0085275645498953,212.0,-0.2209294912194886,-0.0066948330672572,554.0,0.1307914669300534,0.1307914669300534,8.0,F
c680ffcc-b3f4-241e-b204-4427348d5e37,"Berzolla, Zach",56.0,,-0.8024563852058617,-0.0143295783072475,939.0,-1.2537751260726653,-0.0223888415370118,913.0,0.1307914669300534,0.1307914669300534,8.0,D
93287ee7-f6cd-636b-e83c-9a63094f9c0d,"Vincent, Anthony",60.0,,-0.0883461270062803,-0.0014724354501046,581.0,-0.8466086691961382,-0.0153928848944752,765.0,0.1307914669300534,0.1307914669300534,8.0,F
9120172d-54de-9906-e916-1e5ce36bfcc8,"Hryckowian, Justin",15.0,,-0.0720865317515701,-0.004805768783438,700.0,-0.1710454959943421,-0.0114030330662894,658.0,0.1307914669297661,0.1307914669297661,12.0,C
faf5e9e0-21ec-2d97-a6f5-98596729e066,"Krys, Luke",31.0,,0.1843545010467551,0.005946919388605,302.0,-0.1116399354898918,-0.0039871405532104,503.0,0.1307914669297661,0.1307914669297661,12.0,D
1c9700dd-60dd-69e8-fde4-ed7e872fe2e1,"Walker, Cooper",25.0,,-0.9868108862526168,-0.0394724354501046,1038.0,-0.6644600588616957,-0.0288895677765954,986.0,0.1307914669295925,0.1307914669295925,14.0,C
1478b5df-3f0a-5c6c-2819-58f814f92e05,"McClennon, Connor",38.0,,0.0840474528960224,0.0022117750762111,441.0,-0.7019193208168387,-0.0194977589115788,847.0,0.2615829338588198,0.1307914669294099,15.0,F
f3f56298-88cb-fe2b-48b6-23b863499c12,"Swetlikoff, Alex",28.0,,0.5987718073970691,0.0213847074070381,59.0,0.0285788598349528,0.001020673565534,427.0,0.1307914669293627,0.1307914669293627,16.0,F
08561f93-bc89-bd96-1bab-6905b3f7e9c7,"Villeneuve, William",217.0,,1.7273168178646203,0.0079599853357816,243.0,-1.8658035807815423,-0.0090572989358327,610.0,0.2615829338582568,0.1307914669291284,17.0,D
f238b29a-5e55-3d84-643f-638f06a70428,"Hirano, Yushiroh",15.0,,-0.0720865317515701,-0.004805768783438,700.0,-0.0548961175572751,-0.003659741170485,492.0,0.1307914669290921,0.1307914669290921,18.0,RW
b4ed4c55-1ff5-c6da-3d59-02be349c18a3,"Frasca, Jordan",4.0,,0.3141102581995813,0.0785275645498953,4.0,0.2181850110163259,0.0545462527540814,27.0,0.1307914669290921,0.1307914669290921,18.0,LW
c51c4508-f268-b8c5-0cb1-26b9859a9083,"Tverberg, Ryan",128.0,,-0.1663398464759242,-0.0012995300505931,577.0,-1.3975278285431436,-0.0113620148662044,656.0,0.1307914669290921,0.1307914669290921,18.0,F
0ab603b4-dfe0-01a2-90a2-e98048b67f73,"Guay, Patrick",58.0,,-1.1454012561060711,-0.0197482975190701,989.0,-1.0719677516039328,-0.0188064517825251,834.0,0.3923744007871597,0.1307914669290532,21.0,LW
665699cd-274f-78a9-d163-2779fc7210a0,"Singleton, Tate",49.0,,0.0764294021865551,0.0015597837180929,468.0,-0.5983341858496577,-0.0122109017520338,684.0,0.1307914669289687,0.1307914669289687,22.0,C
f5bee3f3-4729-b54f-daac-180b56d418a0,"Stinil, Michal",3.0,,0.185582693649686,0.0618608978832286,8.0,0.1424202628016461,0.047473420933882,39.0,0.1307914669289687,0.1307914669289687,22.0,LW
d355580c-76bd-6feb-cb4a-c789e8954d9e,"Zloty, Benjamin",26.0,,-0.6582833217027215,-0.0253185892962585,1012.0,-0.4574831636903987,-0.0175955062957845,808.0,0.1307914669287664,0.1307914669287664,24.0,D
fcb7255e-3c02-bfc0-3a73-ca1b90953aca,"Anhorn, Dylan",12.0,,0.542330774598744,0.045194231216562,17.0,0.3896012706651325,0.0324667725554277,110.0,0.2615829338574993,0.1307914669287496,25.0,D
dadedaa6-e902-9a20-3ed6-79615ec3037d,"van De Leest, Jackson",36.0,,-0.3908757850662944,-0.0108576606962859,879.0,-0.4513594143616771,-0.0125377615100465,696.0,0.1307914669285562,0.1307914669285562,26.0,D
bb5dc6ab-b554-7e5e-317b-fa615a4a94e5,"Fulp, Aidan",204.0,,-0.8018492672714579,-0.0039306336630953,671.0,-3.6072619638558048,-0.018036309819279,814.0,0.3923744007856687,0.1307914669285562,26.0,D
3d51cf58-a965-64fe-156c-8c3d1783c70e,"Cosgrove, Trevor",24.0,,0.6846615491974879,0.0285275645498953,34.0,-0.0781972021241395,-0.0033998783532234,485.0,0.1307914669285562,0.1307914669285562,26.0,D
7c6b27d0-8b1b-dd6d-cfed-b6769b895e8d,"Maggio, Matthew",163.0,,1.7071505001163063,0.0104733159516337,163.0,-0.9759322007114346,-0.0060242728438977,540.0,0.6539573346425772,0.1307914669285154,29.0,F
3b5ef339-2b52-54ae-e4df-883f892a0f9c,"Novak, Pavel",37.0,,-0.0444801116538728,-0.0012021651798344,570.0,-0.2690303732047961,-0.0072710911676971,567.0,0.2615829338569393,0.1307914669284696,30.0,F
4547b0f8-61ed-35aa-c402-92122503bf23,"O'Leary, Mike",117.0,,0.2377250523377533,0.0020318380541688,448.0,-1.5679748424828623,-0.0135170245041626,722.0,0.2615829338569393,0.1307914669284696,30.0,C
0131498e-6f12-f0f1-258e-5342af404745,"Morton, Sam",63.0,,0.6758153058850898,0.0107272270775411,157.0,-0.3103773805294035,-0.0050060867827323,519.0,0.653957334642195,0.130791466928439,32.0,C
3ab76805-5e56-a960-0295-c331ce09ab46,"Duarte, Mark",32.0,,0.3271458478715981,0.0102233077459874,168.0,-0.0730813399556421,-0.0025200462053669,472.0,0.1307914669283906,0.1307914669283906,33.0,RW
fb552805-85bd-8c07-47c1-c5d02c994def,"Honzek, Samuel",15.0,,-0.2720865317515701,-0.0181391021167713,978.0,-0.1459258030107375,-0.0097283868673825,622.0,0.1307914669283906,0.1307914669283906,33.0,LW
da1e315e-d850-b54c-fd20-780097393ec1,"McKinnon, Ian",19.0,,0.8420237264480113,0.0443170382341058,18.0,0.40334290935727,0.0224079394087372,214.0,0.1307914669282959,0.1307914669282959,35.0,F
2685e5a3-f4c9-55da-5687-4afbf692ce02,"Bell, Parker",16.0,,0.6564410327983252,0.0410275645498953,22.0,0.3916234620181702,0.0261082308012113,170.0,0.5231658677131492,0.1307914669282873,36.0,LW
dc9f0cfa-c199-04a2-6250-6e0930eecb0d,"Kerins, Rory",200.0,,2.6317399395208194,0.013158699697604,119.0,-0.16038443361928,-0.000835335591767,456.0,0.5231658677131492,0.1307914669282873,36.0,C
f9459d9f-883c-1e56-921f-2f33d390fccc,"Lipkin, Sam",23.0,,-0.8438660153524076,-0.0366898267544525,1035.0,-0.5524793518746761,-0.0240208413858554,938.0,0.2615829338562841,0.130791466928142,38.0,F
09f381c0-6a47-8eff-31ea-e1c938853285,"Mcallister, Ryan",67.0,,-0.5886531751570131,-0.0087858682859255,833.0,-0.8870506043173174,-0.0132395612584674,713.0,0.130791466928142,0.130791466928142,38.0,F
d02b010f-8cb4-7c7b-9319-50dd7c95cab2,"Kuefler, Daylan",80.0,,0.2822051639916262,0.0035275645498953,391.0,-0.985962808865728,-0.0123245351108216,687.0,0.130791466928142,0.130791466928142,38.0,F
67b8ed43-a1e4-2118-c376-832d94f2e5ed,"Voyer, Alex-Olivier",15.0,,-0.0720865317515701,-0.004805768783438,700.0,-0.2861875183902287,-0.022014424491556,906.0,0.130791466928142,0.130791466928142,38.0,RW
8c8bb5e3-c1bf-5fe7-5c06-9c2edca91261,"Onyebuchi, Montana",179.0,,0.1826099092812287,0.0010201670909565,486.0,-2.040428865031924,-0.0116595935144681,668.0,0.2615829338562841,0.130791466928142,38.0,D
0cdec058-c5f4-0045-d7bc-01b73ecdfb07,"Theisen, Colin",100.0,,-0.1651116538729934,-0.0016511165387299,590.0,-1.2270531851321642,-0.0125209508686955,695.0,0.2615829338562841,0.130791466928142,38.0,F
e51b20db-ecd3-089c-83db-53cc58eb73db,"Cataford, Mathieu",25.0,,0.8131891137473832,0.0325275645498953,31.0,0.0738469137215908,0.0032107353791996,400.0,0.1307914669278165,0.1307914669278165,44.0,RW
1f7d541e-c817-b5ca-47db-11dc426dc74f,"Fleury, Haydn",18.0,5.0,0.5456280530355897,0.0303126696130883,32.0,0.0331879875360918,0.0055313312560153,384.0,0.2603878216445744,0.1301939108222872,45.0,D
25e6444a-1fbe-66b1-5e10-17b5f0f84f9e,"Brown, Christopher",3.0,13.0,0.185582693649686,0.0618608978832286,8.0,0.4894448039235598,0.1631482679745199,4.0,0.387630130800575,0.1292100436001917,46.0,RW
5ed92cf2-bc71-8b27-ceef-13805029dcbc,"Lapierre, Hendrix",46.0,198.0,1.0217771574784835,0.0222125469017061,53.0,4.142301053946195,0.0941432057715044,9.0,4.8631400582589634,0.1157890490061658,47.0,C
9e9f0d39-c731-c9ca-363a-b83c1659dcc9,"Lagesson, William",5.0,5.0,0.4426378227494766,0.0885275645498953,3.0,0.1773822158956947,0.0354764431791389,94.0,0.2238415190553803,0.1119207595276901,48.0,D
34f1d587-08e6-10f2-c48d-54fb50d3b881,"Firstov, Vladislav",30.0,143.0,0.6558269364968599,0.0218608978832286,55.0,2.1288012911302365,0.0709600430376745,18.0,2.913710131440822,0.1079151900533637,49.0,F
82b3d9a5-d885-129a-d048-8a61788abdb8,"Pastujov, Sasha",146.0,,2.365024424284718,0.0161987974266076,86.0,-0.1610900625893693,-0.0013313228313171,461.0,0.5847488015864541,0.0974581335977423,50.0,LW
a7b63685-8457-dc4d-e569-f210f20260c4,"Poolman, Colton",245.0,,-0.4179553384508017,-0.001705940156942,592.0,-3.4902219741148164,-0.0150440602332535,762.0,0.453957334662588,0.0907914669325175,51.0,D
cfb46079-cb96-b7c5-442e-26ea0e34e136,"Robertson, Nick",17.0,67.0,0.0171004884856944,0.0010059110873937,487.0,1.0454909888086326,0.0614994699299195,22.0,1.4174845812546222,0.0885927863284138,52.0,LW
787a8432-19e0-0887-53f2-a9f68ba36658,"Poirier, Jeremie",78.0,,1.1882635496627123,0.0152341480725988,97.0,-0.496249874584869,-0.0064448035660372,548.0,0.4366552013968238,0.0873310402793647,53.0,D
beb04132-9c13-08d6-e1fb-01fa5272d50c,"Kiviranta, Joel",26.0,111.0,1.1417166782972783,0.0439121799345107,19.0,1.0452569770065965,0.0454459555220259,44.0,1.776067194086394,0.0845746282898282,54.0,LW
75af17b8-2f42-25a1-947f-299ac164603e,"Hillis, Cam",5.0,17.0,0.0426378227494766,0.0085275645498953,212.0,0.165980430834387,0.0331960861668774,109.0,0.4081285619255951,0.081625712385119,55.0,RW
472ae96c-4b00-987d-520b-b7574439702c,"Carpenter, Ryan",33.0,157.0,0.8056734124214935,0.0244143458309543,49.0,2.580951824160654,0.0782106613382016,14.0,2.6926530330771055,0.0815955464568819,56.0,C
b8a3ba2c-d581-c3c6-e6ca-154f5e8ed1f3,"Frank, Ethen",173.0,,1.8376715515236104,0.0106223789105411,159.0,-0.2772889037952272,-0.0016505291892573,463.0,0.3231658677349442,0.080791466933736,57.0,C
e9563f4f-7930-e1a6-b216-d97b3048803b,"Trivigno, Bobby",122.0,,1.08036287508723,0.0088554334023543,202.0,-0.716041580413123,-0.0061200135078044,541.0,0.323165867734891,0.0807914669337227,58.0,LW
8b6563d6-4321-a561-d6be-2532b12ba7fa,"Sedoff, Christoffer",252.0,,-0.6659106769016043,-0.0026425026861174,632.0,-3.812883874190253,-0.0158210949136524,773.0,0.6463317354666447,0.0807914669333305,59.0,D
67c9940a-3733-2962-f9b4-f523a2d1df8f,"Ciona, Lucas",148.0,,1.0042114445219823,0.0067852124629863,272.0,-1.567167721584278,-0.011114664692087,650.0,0.3231658677330407,0.0807914669332601,60.0,LW
35f3a7f5-9cc0-b826-da68-5809c32a4aae,"Robert, Felix",176.0,,0.6256571295650156,0.0035548700543466,390.0,-1.2452530739587535,-0.00808605892181,586.0,0.3231658677327696,0.0807914669331924,61.0,RW
7cb3042e-45eb-45ed-256b-52f95468e17e,"Stranges, Antonio",198.0,,1.3413514770876955,0.0067745024095338,273.0,-1.319656180544809,-0.0069455588449726,559.0,0.6463317354653266,0.0807914669331658,62.0,F
c7b3f922-86b9-8842-3b94-49930e85939c,"Chiasson, Jake",6.0,,0.1711653872993719,0.0285275645498953,34.0,0.2029844612719172,0.0338307435453195,104.0,0.3231658677323438,0.0807914669330859,63.0,RW
18c5295c-17f0-185e-9344-be3f0f3b9f01,"Berard, Ben",108.0,,0.295240753663643,0.0027337106820707,425.0,-0.278806492155523,-0.0027333969819168,474.0,0.5482381352680731,0.0783197336097247,64.0,LW
45a2c93b-c050-c12e-b8d2-9d002eef5804,"Zary, Connor",10.0,42.0,0.4852756454989533,0.0485275645498953,16.0,1.5882739979820475,0.1764748886646719,3.0,0.857107663567896,0.0779188785061723,65.0,C
a5b7b24c-17f7-9ece-93d4-237da071f7e2,"Alexandrov, Nikita",20.0,59.0,0.1098406606187486,0.0054920330309374,326.0,0.4426623691182502,0.0232980194272763,200.0,1.1569008231345703,0.0771267215423047,66.0,C
5d57a0cd-df56-aefd-3d80-d4fb6925e3fe,"Grushnikov, Artyom",238.0,,-0.9355163991625952,-0.003930741172952,672.0,-3.889249760377344,-0.016909781566858,793.0,0.6117274689385458,0.0764659336173182,67.0,D
3df1ae9b-2aa4-e9cb-6921-02b059b862b6,"Caamano, Nicholas",200.0,741.0,2.3948022795999075,0.0119740113979995,138.0,8.384455197812546,0.0438976711927358,50.0,13.401293761268327,0.0728331182677626,68.0,RW
a3992b3e-5431-d578-46ae-c846ac78852b,"Hamblin, James",23.0,99.0,1.1382658757850663,0.0494898206863072,15.0,1.408181069812695,0.0612252639048997,23.0,1.7293111311286171,0.0720546304636923,69.0,C
a32b68b4-14dd-9705-fe8a-8ceca2df263c,"Armia, Joel",14.0,39.0,0.5815177948360084,0.0415369853454291,21.0,1.1076599617672862,0.0852046124436374,11.0,0.6813866935023541,0.0681386693502354,70.0,RW
ceb3ffdc-2d60-534b-ff06-be2066c3cf70,"Sandelin, Ryan",135.0,,1.5083786927192375,0.0111731755016239,151.0,0.0965754252929205,0.000748646707697,432.0,0.8784904923119738,0.0675761917163056,71.0,F
5a19d98a-9812-e36d-7c3e-df3822110857,"Furry, Brendan",113.0,,-0.3871981856245635,-0.0034265326161465,662.0,-1.577752597330322,-0.0143432054302756,740.0,0.5925189358810996,0.0658354373201221,72.0,LW
05673e68-1d9f-8728-7874-b41679600750,"Anderson, Joey",38.0,131.0,0.5078715980460573,0.0133650420538436,116.0,1.7370739797982917,0.0457124731525866,42.0,2.2946783802749655,0.0655622394364275,73.0,RW
ebe4714b-a994-8466-487a-f68dd624f182,"Halliday, Stephen",34.0,,0.1699371946964411,0.0049981527851894,340.0,-0.1910793225107156,-0.0056199800738445,530.0,0.1923744008069051,0.0641248002689683,74.0,C
94f219b6-0ac1-9b23-69b8-1b954af026c9,"Zlodeyev, Dmitri",53.0,,1.0119609211444525,0.0190936022857443,67.0,0.005719934905832,0.0001429983726458,442.0,0.1923744008060081,0.0641248002686693,75.0,F
93be18e6-1e64-51e4-e3ee-d151608ef10b,"MacArthur, Bennett",15.0,,0.1279134682484299,0.0085275645498953,212.0,0.1654133652078113,0.0118152403719865,328.0,0.1923744008052654,0.0641248002684218,76.0,LW
7654aef7-b9f3-a41c-bd8c-5746babb1db9,"Neuchev, Viktor",149.0,,0.9506071179344038,0.0063799135431839,286.0,-1.8311374998642007,-0.0129867907791787,708.0,0.1923744008050758,0.0641248002683586,77.0,RW
b6a7a39b-58cc-cfcd-fea9-ccffe90ab4fe,"Lewandowski, Mitchell",29.0,,-0.0727006280530355,-0.0025069182087253,628.0,-0.4697688173139437,-0.0161989247349635,782.0,0.192374400804577,0.0641248002681923,78.0,LW
5193e419-63d9-1421-640b-06417842d3e2,"Mancini, Victor",24.0,,0.2846615491974879,0.0118608978832286,139.0,-0.1032260427901257,-0.0043010851162552,507.0,0.192374400803879,0.0641248002679596,79.0,D
a340d31a-27b5-a8d5-bfb1-edfe27cf1e5d,"Gicewicz, Carson",37.0,,-0.0444801116538728,-0.0012021651798344,570.0,-0.5591172932105302,-0.0159747798060151,775.0,0.1923744008035593,0.0641248002678531,80.0,C
b5481001-4f1e-846a-ba32-45495dd123eb,"Golder, Carson",54.0,,0.7404884856943477,0.0137127497350805,115.0,0.0859014146741321,0.0016519502821948,418.0,0.3847488016067351,0.0641248002677891,81.0,RW
8b9b4b63-03ae-91fb-4bc5-905211a4f5af,"Johnson, Isaac",27.0,,0.2702442428471738,0.0100090460313768,172.0,-0.0803196203911575,-0.002974800755228,478.0,0.1923744008030663,0.0641248002676887,82.0,RW
6488121e-ed37-2c24-34b7-84a6b947486c,"Carroll, Joe",148.0,475.0,1.1827901837636663,0.0079918255659707,242.0,6.008122362821324,0.042915159734438,55.0,8.201294220052818,0.0630868786157909,83.0,LW
3b937317-88d9-8fb2-ebd2-268555930325,"Tychonick, Jonny",7.0,11.0,0.0996929518492673,0.014241850264181,109.0,0.0495807506317748,0.0070829643759678,367.0,0.3710478216492195,0.0618413036082032,84.0,D
c622c5d2-2a49-f3e5-6bf7-0e23fa29032e,"Crozier, Max",180.0,247.0,2.327752965806002,0.0129319609211444,123.0,1.3518045731171136,0.0083444726735624,354.0,6.302515250531524,0.0606011081781877,85.0,D
b5612f31-b1a0-8934-f8b5-5f980f2cb2a0,"Luneau, Tristan",28.0,60.0,0.1559292858804374,0.0055689030671584,320.0,0.0847517654938852,0.0029224746722029,406.0,1.4098934531367968,0.0587455605473665,86.0,D
aed2833c-1982-2c81-12d6-ce42690c132f,"Anderson-Dolan, Jaret",21.0,93.0,0.6990788555478019,0.0332894693118,30.0,1.085267795747075,0.0516794188450988,34.0,1.4074756761946714,0.0586448198414446,87.0,C
2b6fc981-185e-a9b2-ba8c-149db137f2cb,"Nychuk, Chad",57.0,,0.1403349616189813,0.0024620168705084,432.0,-0.3003418305464001,-0.0063902517137531,546.0,0.1750722675425552,0.058357422514185,88.0,D
20e6209d-373a-ce4a-1c9c-0a40ea6ef7ff,"Katchouk, Boris",9.0,24.0,0.135326820190742,0.0150363133545268,101.0,0.2868174820260749,0.0318686091140083,114.0,0.4667878105373268,0.0583484763171658,89.0,LW
d8b45f27-27ab-1ac3-7858-ddf31bbf62b0,"Ivan, Ivan",259.0,,3.2100604791812057,0.0123940559041745,129.0,-1.56812622354377,-0.006272504894175,544.0,0.8092819592579155,0.0578058542327082,90.0,F
c10719af-87b4-f64d-abda-4dd75b197b9d,"Kniazev, Artemi",101.0,207.0,-0.0306280530355893,-0.0003032480498573,541.0,-0.6278344495325413,-0.0063417621164903,545.0,3.7696089421379697,0.0571152870020904,91.0,D
62da8db3-43ba-54cd-41cb-1eedac95ba17,"Beaudin, Nicolas",42.0,55.0,0.3802896022330776,0.0090545143388828,194.0,-0.4883734219255874,-0.0113575214401299,655.0,1.61873866655572,0.0558185747088179,92.0,D
70440719-b72e-82a5-613d-20867495af20,"Marino, Kyle",190.0,,-1.5797627355198878,-0.0083145407132625,820.0,-2.0516117840244203,-0.0115259088990135,662.0,0.8926634709635273,0.0557914669352204,93.0,RW
2fcd5eda-6ffa-3088-c189-0b3342a16345,"Fortier, Gabriel",147.0,506.0,1.8685264014887188,0.0127110639557055,125.0,9.220167728580632,0.0653912604863874,20.0,7.741061423969334,0.0545145170702065,94.0,C
2e33542c-6735-7a9d-beb1-3911e384f921,"McDonough, Aidan",236.0,730.0,1.362285415212841,0.005772395827173,310.0,8.05209830781837,0.0385267861618103,81.0,10.417951175024328,0.0539790216322504,95.0,LW
41c74b24-2875-6f45-d954-11ac6d6c410b,"Sutter, Brett",144.0,534.0,0.4937055129099795,0.0034285105063193,403.0,2.1994847002398163,0.0161726816194104,276.0,7.285402356715889,0.0539659433830806,96.0,LW
9692be3e-1840-be44-346f-17fd56755724,"Henman, Luke",88.0,288.0,0.5104256803907888,0.0058002918226226,309.0,2.7268174611796963,0.0332538714778011,108.0,3.826841248448754,0.0524224828554623,97.0,F
34f46eb8-532d-889d-33f8-51b226bd083d,"Vecchione, Mike",177.0,772.0,1.3398697371481745,0.0075698855206111,253.0,3.2340092493686052,0.0185862600538425,249.0,9.116758794516148,0.0523951654857249,98.0,F
e14d8b1e-280b-fcd3-8676-f0ec14a86d80,"Hirvonen, Roni",128.0,482.0,1.251528262386602,0.0097775645498953,178.0,5.391089487826802,0.0434765281276355,52.0,6.5750980051339525,0.0521833175010631,99.0,C
e25ac5dd-5c9f-292e-3d0d-98f423829cce,"Anisimov, Artem",63.0,182.0,1.0972365666434056,0.0174164534387842,78.0,0.9745907850820535,0.0165184878827466,272.0,2.7348079622846933,0.0516001502317866,100.0,C
4d078dae-3c80-5494-dfe0-cc6cb4da38e7,"McKay, Riley",114.0,,-0.1038136775994414,-0.0009106462947319,561.0,-0.977604350244242,-0.0090518921318911,608.0,0.2539573346789606,0.0507914669357921,101.0,F
72ca1126-3d98-e9b2-12ea-6b65e429a53b,"White, Gavin",180.0,,2.6099360316352644,0.0144996446201959,105.0,-0.7793073713387286,-0.0045308568101088,510.0,0.2539573346788287,0.0507914669357657,102.0,D
fbcf5c7b-e2f6-d4dc-e865-f537963946fc,"Melanson, Jacob",166.0,,1.1355757152826245,0.0068408175619435,270.0,-0.1319788637184947,-0.0008740322100562,457.0,0.76187200403202,0.050791466935468,103.0,F
49ac45b2-bab8-bd73-861d-5c244da1ec2c,"Aamodt, Wyatt",236.0,,-0.9723517096999296,-0.0041201343631352,674.0,-3.067181959430716,-0.0133938076831035,717.0,0.2539573346770414,0.0507914669354082,104.0,D
5dce00f3-ba59-bbe3-62ad-cbb2a438bbb6,"Ansons, Raivis",101.0,,-1.0282763433356592,-0.0101809538944124,864.0,-1.5398352026180009,-0.0174981273024772,805.0,0.2539573346757475,0.0507914669351495,105.0,C
0b85f915-4c74-a01b-ed14-6943a16bae21,"Romano, Anthony",25.0,85.0,-0.4296534077692486,-0.0171861363107699,974.0,0.7947849086298201,0.0345558655926008,98.0,1.0507755561886325,0.0500369312470777,106.0,F
6c78afc0-6490-5b83-db5f-7f87839dc862,"Hoelscher, Mitchell",57.0,246.0,0.6951407304024193,0.0121954514105687,135.0,2.417906934994724,0.0416880506033573,61.0,2.92318597335352,0.0495455249720935,107.0,C
7198f83d-2f1a-fa7f-fa4c-a2119e877247,"St. Ivany, Jack",181.0,140.0,0.620544312630845,0.0034284216167449,404.0,-3.5040070826215683,-0.0282581216340449,975.0,3.2635866497592394,0.0494482825721096,108.0,D
add71ad9-21c0-6eb3-ed18-205596e41672,"Puustinen, Valtteri",82.0,237.0,0.1392602930914168,0.0016982962572124,461.0,0.5515118455818844,0.0075549567887929,363.0,3.5655530646792792,0.0488431926668394,109.0,RW
5dfe0fd2-51d9-4615-89ff-9ee6a2db9028,"Houde, Samuel",32.0,103.0,-0.1049860432658756,-0.0032808138520586,657.0,2.0285726024382003,0.081142904097528,13.0,1.218098260746336,0.0487239304298534,110.0,C
af933b87-4f83-feaa-feff-6f90363db186,"Sabourin, Scott",244.0,845.0,2.8940590835077935,0.0118608978832286,139.0,9.374190335759584,0.040060642460511,73.0,10.611938289949704,0.0486786160089436,111.0,F
9bfe9ddc-4b06-ca9d-ed9a-9fbda2f10d8b,"Kero, Tanner",211.0,791.0,0.5598069318446157,0.0026531134210645,428.0,5.450501521928221,0.0273894548840614,151.0,9.223321766312871,0.0485437987700677,112.0,C
2e4b21f4-9426-ca70-4bb7-b7107d5d3c93,"Groshev, Maxim",263.0,,3.1777238892765767,0.0120826003394546,137.0,0.6637811140773677,0.0027204144019564,407.0,1.138995206456732,0.0474581336023638,113.0,D
92ba8cca-e560-cb08-e2d6-15259ce631d1,"MacEwen, Zack",26.0,85.0,-0.0582833217027214,-0.0022416662193354,611.0,-0.5500822385298716,-0.020373416241847,864.0,0.8528419842754258,0.0473801102375236,114.0,RW
12687ef0-6348-9e50-7885-e5292a10eda7,"Callin, Drew",200.0,,-2.7516957431960916,-0.0137584787159804,931.0,-3.730411370421993,-0.01932855632343,843.0,0.2366552014168421,0.0473310402833684,115.0,F
f9c21b86-8a2b-b378-5127-75e172925146,"Reinbacher, David",80.0,,-1.9333112351709696,-0.0241663904396371,1009.0,-2.2396239103506352,-0.0290860248097485,989.0,0.0942808006075288,0.0471404003037644,116.0,D
b233d426-2432-2abd-cb57-c1f6ca4aab46,"Wotherspoon, Parker",123.0,202.0,-1.408977669225401,-0.0114551030018325,887.0,-1.8923371111886584,-0.0172030646471696,798.0,3.554798549574788,0.0461662149295427,117.0,D
5ad461c4-01e6-3090-18c9-0aa215276809,"Gushchin, Danil",255.0,965.0,2.6983531053733434,0.010581776883817,161.0,6.133943191247115,0.02545204643671,178.0,10.811553466126234,0.0458116672293484,118.0,F
ee133fc2-90e8-4f9f-b9da-0150fd7acd75,"Doan, Josh",205.0,782.0,2.9457478483368233,0.014369501699204,108.0,5.614867822617941,0.0276594474020588,147.0,8.438036050455608,0.0453657852175032,119.0,RW
db9c8af3-01e3-2f51-4cfd-cabf439c3c0f,"Skoog, Wilmer",144.0,,0.4651267736682953,0.0032300470393631,408.0,-0.9889791614198506,-0.0069646419818299,560.0,0.315540268557206,0.045077181222458,120.0,F
b3585f9c-6b5b-057f-4b5f-0931b9714c57,"Brabenec, Jakub",163.0,,1.0772679692951854,0.0066090059465962,279.0,-1.184347420433343,-0.0078956494695556,582.0,0.3136338687612553,0.044804838394465,121.0,F
68314a41-fbd6-d896-fb13-c348f321b1e6,"Wedman, Matthew",74.0,292.0,1.3110397766922544,0.0177167537390845,76.0,6.4032374733062944,0.0914748210472327,10.0,3.1198237840660097,0.0445689112009429,122.0,LW
