player_id,player_name,position,n_press,total,total_per_press
5ed92cf2-bc71-8b27-ceef-13805029dcbc,"Lapierre, Hendrix",C,44,4.142301053946195,0.09414320577150442
3009ca76-0ff6-9da5-c8b6-6fd357f7a7e1,"McLaughlin, Marc",F,209,4.108238967836859,0.019656645779123724
0e547df4-db0d-2b34-7e18-2ad196cc9192,"Brown, Patrick",C,119,4.096169265829418,0.03442159046915477
8f7dc0f4-ca8a-10e4-040e-574cba9e71b1,"Drew, Hunter",RW,101,4.0870539287163545,0.04046588048234014
c7554bfa-9d55-0c17-9b33-0f223ea3f85a,"Currie, Josh",F,218,4.079897050448341,0.01871512408462542
e936a4e7-0304-42aa-1ad8-269904d96714,"Karlsson, Linus",C,243,4.06574363671636,0.016731455295129052
967d9997-756d-44cc-889a-8c024fc10a3c,"Robins, Tristen",F,113,4.057075592775182,0.03590332382986887
a4939932-d13e-4c1e-b534-699402d2888a,"Laczynski, Tanner",F,174,3.9826252114678344,0.022888650640619738
23976a10-6bbf-0e35-6025-abd653ad2dd6,"Raty, Aatu",C,288,3.9809061208680943,0.013822590697458661
e850e12b-4214-353a-3bbe-aad41042acd5,"Griffith, Seth",LW,180,3.9792304607378686,0.022106835892988157
3a3be5e0-324a-1af9-5d4c-39b304b8d17d,"Hebig, Cameron",C,194,3.974105164642394,0.020485078168259764
2edb2923-a2c9-13d1-fa88-d6659c99b38e,"Malott, Jeff",LW,259,3.946058463968804,0.015235746965130519
9b4ee081-3050-ae6e-ca41-47d034838030,"Dach, Colton",C,162,3.91560955072436,0.02417042932545901
03e51f3c-cfff-9ae9-5b2f-cb7e72a786cd,"Kindopp, Bryce",RW,101,3.9068632343371057,0.03868181420135748
5b0ef27c-6a26-8323-1b85-bf91f79d76d2,"Stephens, Mitchell",F,144,3.8921366452704924,0.02702872670326731
f487f33a-87b9-43cd-d79f-02dac52c3dfe,"Meireles, Greg",RW,150,3.8842396632773157,0.025894931088515438
54a93710-8748-9bc6-3c84-913918590be7,"Snively, Joe",LW,204,3.8382935612366063,0.018815164515865717
4772aa22-208f-44a0-8e47-0029da368b48,"Kasper, Marco",C,247,3.8068599668599097,0.015412388529797205
c49719c8-8490-01cc-e81b-91996b030e35,"Jenik, Jan",C,162,3.772913097816746,0.02328958702356016
4b82112b-52bb-febc-3fbb-b51f3d1a7dd1,"Brind'Amour, Skyler",C,152,3.772097987020969,0.024816434125137954
cea95974-dc8a-a373-919e-beb7ff91d488,"Murray, Brett",LW,166,3.7595632709720492,0.022647971511879816
3081fce7-ed01-b163-8b6f-08e12202de8f,"Wright, Shane",C,175,3.7586817157590864,0.021478181232909066
6702a3ca-377e-db75-149b-2621c1febba3,"Belzile, Alex",F,204,3.749114284164424,0.018378011196884432
